" Frame3DD version: 20140514+               http://frame3dd.sf.net/"
"GPL Copyright (C) 1992-2015, Henri P. Gavin "
"Frame3DD is distributed in the hope that it will be useful but with no warranty."
"For details see the GNU Public Licence: http://www.fsf.org/copyleft/gpl.html"
"  Example A: linear static analysis of a 2D truss with support settlement (kips in)               "
" Sun Nov  1 22:45:12 2015
 "
" .CSV formatted results of Frame3DD analysis "

 , Load Case , Displacements , End Forces , Reactions , Internal Forces 
 First Row , 1 , 19 , 33 , 77  , 93  
 Last Row , 1 , 30 , 74 , 88 , 134 
 First Row , 2 , 140 , 154 , 198  , 214  
 Last Row , 2 , 151 , 195 , 209 , 255 

"L O A D   C A S E   1   O F   2  ... "

"N O D E   D I S P L A C E M E N T S    (global)"
     9, "max",     35.711,      -0.000,      0.000,      0.000,      0.000,      0.003
     9, "min",     35.711,      -0.000,      0.000,      0.000,      0.000,      0.001
    10, "max",     -0.000,      -0.000,      0.000,      0.000,      0.000,      0.003
    10, "min",     -0.000,      -0.000,      0.000,      0.000,      0.000,     -0.003
    11, "max",    -35.711,       0.000,      0.000,      0.000,      0.000,     -0.001
    11, "min",    -35.711,       0.000,      0.000,      0.000,      0.000,     -0.002
    12, "max",     -0.000,      -0.000,      0.000,      0.000,      0.000,      0.003
    12, "min",     -0.000,      -0.000,      0.000,      0.000,      0.000,     -0.003
    13, "max",     35.711,      -0.000,      0.000,      0.000,      0.000,      0.001
    13, "min",     35.711,      -0.000,      0.000,      0.000,      0.000,      0.000
    14, "max",     -0.000,      -0.000,      0.000,      0.000,      0.000,      0.002
    14, "min",     -0.000,      -0.000,      0.000,      0.000,      0.000,     -0.002
    15, "max",    -35.711,      -0.000,      0.000,      0.000,      0.000,     -0.000
    15, "min",    -35.711,      -0.000,      0.000,      0.000,      0.000,     -0.001
    16, "max",     25.251,      -0.000,      0.000,      0.000,      0.000,      0.002
    16, "min",     25.251,      -0.000,      0.000,      0.000,      0.000,     -0.003
    17, "max",    -35.711,      -0.000,      0.000,      0.000,      0.000,      0.000
    17, "min",    -35.711,      -0.000,      0.000,      0.000,      0.000,     -0.001
    18, "max",   -126.256,       0.000,      0.000,      0.000,      0.000,      0.005
    18, "min",   -126.256,       0.000,      0.000,      0.000,      0.000,      0.000
    19, "max",    -75.754,       0.000,      0.000,      0.000,      0.000,      0.004
    19, "min",    -75.754,       0.000,      0.000,      0.000,      0.000,     -0.000
    20, "max",    -75.754,       0.000,      0.000,      0.000,      0.000,      0.002
    20, "min",    -75.754,       0.000,      0.000,      0.000,      0.000,      0.000
    21, "max",    -25.251,       0.000,      0.000,      0.000,      0.000,      0.004
    21, "min",    -25.251,       0.000,      0.000,      0.000,      0.000,     -0.003
